Original ID,Master Question,Category,Ground Truth,Answer,Source,has_ground_truth
R98,Những đơn vị đào tạo nào được nêu là ngoại lệ khi CTU tổ chức thống nhất 3 học kỳ chính?,academic_rules,"a) Một năm học được tổ chức thành 03 học kỳ chính gọi là Học kỳ 1, Học kỳ 2, Học kỳ 3. Việc tổ chức một năm học gồm 03 học kỳ chính được thực hiện thống nhất cho tất cả các trình độ đào tạo và hình thức đào tạo của Trường Đại học Cần Thơ (ngoại trừ đào tạo tại Trường THPT Thực hành Sư phạm và Khoa Dự bị Dân tộc).",,3hk.md,True
R99,Kinh phí thực hiện Kế hoạch 1470 được lấy từ nguồn nào?,other,- Kinh phí thường xuyên của các đơn vị.,,02_1470KHTH_06-05-2024_llp.md,True
R100,Cố vấn học tập có trách nhiệm gì khi sinh viên vi phạm nội quy hoặc có tình huống vượt khả năng xử lý?,other,"- Thường xuyên quan tâm, nhắc nhở ý thức của sinh viên trong việc vi phạm các nội quy. Kịp thời báo cáo các cấp quản lý trực tiếp khi có tình huống xảy ra vượt quá khả năng xử lý.",,02_1470KHTH_06-05-2024_llp.md,True
E001,Học kỳ 3 năm học 2025-2026 sinh viên được ở KTX trong khoảng thời gian nào?,other,"Thời gian ở KTX của học kỳ 3 năm học 2025-2026 là 3,5 tháng, tính từ ngày 04/5/2026 đến 21/8/2026.",,tbdk_hk32526_llp.md,True
E002,Sinh viên phải đóng phí KTX học kỳ 3 năm học 2025-2026 khi nào?,other,"Sinh viên nộp phí từ ngày 23/4 đến 29/4/2026, SV nộp phí cho cả kỳ ở.",,tbdk_hk32526_llp.md,True
E003,Sinh viên đăng ký mới ở KTX học kỳ 3 năm học 2025-2026 có thể nhận chỗ từ ngày nào?,other,Đối với SV đăng ký mới có thể nhận chỗ ở từ ngày 04/5/2026.,,tbdk_hk32526_llp.md,True
E004,Học kỳ 1 năm học 2026-2027 phải nộp phí KTX trong thời gian nào?,other,"Sinh viên nộp phí từ ngày 04/8 đến 07/8/2026, SV nộp phí cho cả kỳ ở.",,072026_tb_dk1_2627_llp.md,True
E005,Sinh viên đã ở KTX từ học kỳ 3 năm học 2025-2026 có phải đăng ký lại cho học kỳ 1 năm học 2026-2027 không?,other,"Đối với SV đang ở cũ (HK3, năm học 2025-2026) không cần phải đăng ký lại, chỉ thực hiện nộp phí theo thời gian nêu ở mục 2, trong thông báo này.",,072026_tb_dk1_2627_llp.md,True
E006,Sinh viên đăng ký mới KTX học kỳ 1 năm học 2026-2027 được nhận chỗ từ ngày nào?,other,Đối với SV đăng ký ở mới có thể nhận chỗ ở từ ngày 07/9/2026.,,072026_tb_dk1_2627_llp.md,True
E007,"Nếu sau 2 ngày làm việc hệ thống chưa cập nhật đã đóng phí KTX học kỳ 3, sinh viên phải gửi gì đến đâu?",other,"Sinh viên chuyển đúng số tài khoản thu phí KTX (chuyển nhầm SV tự đề nghị ngân hàng xử lý). Kiểm tra chính xác cú pháp (mã số SV, số điện thoại) trước khi thực hiện thao tác gửi. Nếu sau 2 ngày làm việc, hệ thống chưa cập nhật trạng thái đã đóng phí thì chụp biên lai đã chuyển khoản thành công gửi về Phòng Kế hoạch và Tài chính qua email: ptc@ctu.edu.vn để được cập nhật trạng thái đã đóng phí.",,tbdk_hk32526_llp.md,True
E008,Trường hợp nào trả chỗ KTX trước hạn có thể được hoàn phí?,other,Sinh viên trả chỗ trước hạn sẽ không được hoàn trả phí ở. Chỉ hoàn trả phí cho trường hợp SV trả chỗ ở trong vòng 07 ngày kể từ ngày duyệt chỗ ở qua Hệ thống Quản lý KTX (phải có lý do chính đáng);,,tbdk_hk32526_llp.md,True
E009,Sinh viên đăng ký mới KTX học kỳ 1 năm học 2026-2027 có thể đăng ký qua những kênh nào?,other,"Đối với SV đăng ký mới (SV chuyển từ trọ vào KTX). SV thực hiện đăng ký ở qua HTQL KTX của Trường bằng tài khoản SV tính từ ngày phát hành thông báo hoặc khi có nhu cầu về chỗ ở thì thực hiện đăng ký, có thể đăng ký qua email ktx@ctu.edu.vn hoặc trực tiếp tại Văn phòng Trung tâm Phục vụ Sinh viên (TT. PVSV), TT. PVSV sẽ phản hồi kết quả sắp chỗ qua email SV trong ngày làm việc tính từ thời gian bắt đầu của học kỳ mới.",,072026_tb_dk1_2627_llp.md,True
E010,"Những sinh viên đã nghỉ học, tạm ngừng học, tốt nghiệp, chuẩn bị xét tốt nghiệp hoặc không nộp phí phải trả chỗ trước ngày nào?",other,"Sinh viên đã nghỉ học, tạm ngừng học, tốt nghiệp, chuẩn bị xét tốt nghiệp, SV không nộp phí ở theo thời gian thông báo phải thực hiện trả chỗ trước ngày 21/8/2026. SV tự làm vệ sinh giường, phòng ở trước khi trả chỗ hoặc thuê người dọn vệ sinh, tự thanh toán chi phí và báo về Văn phòng KTX trả chỗ, thanh toán các phí (nếu có).",,072026_tb_dk1_2627_llp.md,True
E011,Học sinh xét tuyển thẳng phải học bổ sung kiến thức trong bao lâu?,academic_rules,"1. Học sinh được xét tuyển thẳng phải học bổ sung kiến thức một năm. Năm học bao gồm 2 học kỳ (gồm học kỳ I và học kỳ II). Mỗi học kỳ, học sinh phải học 4 môn học như sau:",,2020_QD2734_quy-dinh-to-chuc-boi-duong-XTT2020_llp.md,True
E012,Nếu học sinh nghỉ quá 20% số tiết của một môn thì có được thi cuối học kỳ môn đó không?,academic_rules,b) Tổng số thời gian nghỉ học có lý do và không có lý do vượt quá 20% số tiết ở môn học nào thì không được dự thi môn học đó trong học kỳ.,,2020_QD2734_quy-dinh-to-chuc-boi-duong-XTT2020_llp.md,True
E013,Điểm tổng kết môn học của học sinh xét tuyển thẳng được tính với hệ số kiểm tra và thi như thế nào?,academic_rules,"1. Cuối năm học, mỗi môn học có một điểm tổng kết. Điểm tổng kết môn học là điểm trung bình chung của 2 lần kiểm tra (hệ số 1) và 2 lần thi (hệ số 2).",,2020_QD2734_quy-dinh-to-chuc-boi-duong-XTT2020_llp.md,True
E014,Điều kiện để học sinh sau năm bổ sung kiến thức được xét tuyển vào đại học là gì?,academic_rules,"a) Thi đủ 4 môn cuối mỗi học kỳ;
b) Điểm trung bình chung năm học đạt từ 5,0 điểm trở lên và Điểm tổng kết môn học đạt trên 1,0 điểm.
c) Xếp loại rèn luyện cả năm đạt từ Khá trở lên.",,2020_QD2734_quy-dinh-to-chuc-boi-duong-XTT2020_llp.md,True
E015,Kết quả kiểm tra và thi cuối học kỳ của học sinh xét tuyển thẳng được chấm theo thang điểm nào và lấy số lẻ đến mức nào?,academic_rules,"a) Kết quả kiểm tra và thi cuối học kỳ được đánh giá theo thang điểm 10 và chỉ lấy số lẻ đến 0,5 điểm.",,2020_QD2734_quy-dinh-to-chuc-boi-duong-XTT2020_llp.md,True
E016,Bốn môn trong chương trình bổ sung kiến thức là những môn nào và mỗi môn có bao nhiêu tín chỉ?,academic_rules,"| 1 | Toán học | 90 | 90 | 180 | 12 |
| 2 | Ngữ văn | 90 | 90 | 180 | 12 |
| 3 | Tiếng Anh | 60 | 60 | 120 | 8 |
| 4 | Tin học | 60 | 60 | 120 | 8 |",,2020_QD2734_quy-dinh-to-chuc-boi-duong-XTT2020_llp.md,True
E017,Sinh viên được vay vốn theo Quyết định 29 để chi trả những khoản nào?,student_loan,"Người học vay vốn để trang trải học phí, sinh hoạt phí và chi phí học tập khác trong thời gian theo học các ngành khoa học, công nghệ, kỹ thuật và toán được ban hành theo Quyết định 29",,Q_29_STEM_288.md,True
E018,Sinh viên ngành máy tính và công nghệ thông tin có thuộc đối tượng của chương trình tín dụng theo Quyết định 29 không?,student_loan,| 3 | Máy tính và công nghệ thông tin | 748 | 848 | 948 |,,Q_29_STEM_288.md,True
E019,Sinh viên năm nhất muốn vay vốn theo Quyết định 29 phải đáp ứng điều kiện học tập nào?,student_loan,"(1) Có đồng thời cả ba năm học trung học phổ thông được đánh giá kết quả học tập đạt từ mức khá trở lên; Hoặc (2) Đạt điểm trung bình môn lớp 12 của các môn toán, vật lý, hóa học, sinh học từ 8 điểm trở lên",,Q_29_STEM_288.md,True
E020,Sinh viên từ năm thứ hai trở đi cần kết quả học tập thế nào để vay vốn?,student_loan,Có kết quả học tập trung bình các môn học đạt loại giỏi trở lên theo quy định của pháp luật tại năm trước liền kề với năm đề nghị vay vốn.,,Q_29_STEM_288.md,True
E021,Sinh viên chính quy xin giấy xác nhận vay vốn ở đâu?,student_loan,Sinh viên hình thức chính quy thực hiện thủ tục cấp giấy xác nhận tại văn phòng Phòng Công tác Sinh viên (theo đường dẫn: https://dsa.ctu.edu.vn/images/upload/vbanply/2021/HotroOnline/Huongdan_Dangky_Xacnhan.pdf) ;,,Q_29_STEM_288.md,True
E022,"Khi vay vốn lần đầu và các năm tiếp theo, người học sử dụng mẫu phụ lục nào?",student_loan,| Thực hiện mẫu Phụ lục I | Thực hiện mẫu Phụ lục II |,,Q_29_STEM_288.md,True
E023,Học viên thạc sĩ và nghiên cứu sinh xin giấy xác nhận vay vốn tại đâu?,student_loan,"Học viên thạc sĩ, nghiên cứu sinh thực hiện thủ tục cấp giấy xác nhận tại văn phòng Khoa Sau đại học.",,Q_29_STEM_288.md,True
E024,Đại học Cần Thơ bắt đầu tổ chức 3 học kỳ chính từ thời điểm nào?,academic_rules,"Nhằm giúp người học có thể rút ngắn thời gian học tập, hỗ trợ sinh viên ra trường đúng tiến độ, khai thác hiệu quả quỹ phòng học cho hoạt động giảng dạy và học tập và đảm bảo giờ nghĩa vụ của giảng viên, ngày 05 tháng 7 năm 2024, Hội đồng trường Trường Đại học Cần Thơ (ĐHCT) đã ban hành Nghị quyết số 189/NQ-HĐT phê duyệt kế hoạch tổ chức giảng dạy và học tập từ Học kỳ 2 năm học 2024 - 2025. Theo đó, từ Học kỳ 2 năm học 2024 - 2025, Trường ĐHCT sẽ tổ chức giảng dạy và học tập 03 học kỳ chính trong một năm học.",,3hk.md,True
E025,Một học kỳ chính theo kế hoạch 3 học kỳ của CTU kéo dài bao nhiêu tuần?,academic_rules,"b) Một học kỳ kéo dài 15 tuần, trong đó gồm 11 tuần dạy và học, 01 tuần dự trữ và tổ chức thi những học phần thi riêng, 01 tuần tổ chức thi những học phần riêng còn lại, 01 tuần tổ chức thi những học phần thi chung và 01 tuần xử lý kết quả.",,3hk.md,True
E026,15 tuần của một học kỳ chính được phân bổ như thế nào?,academic_rules,"b) Một học kỳ kéo dài 15 tuần, trong đó gồm 11 tuần dạy và học, 01 tuần dự trữ và tổ chức thi những học phần thi riêng, 01 tuần tổ chức thi những học phần riêng còn lại, 01 tuần tổ chức thi những học phần thi chung và 01 tuần xử lý kết quả.",,3hk.md,True
E027,"Học kỳ 1, 2 và 3 của CTU tương ứng với các khoảng tuần nào trong năm?",academic_rules,"c) Học kỳ 1 bắt đầu từ tuần thứ 37 đến tuần thứ 51 của năm; Học kỳ 2 bắt đầu từ tuần thứ 01 đến tuần thứ 17 của năm (_bao gồm 2 tuần nghỉ Tết Nguyên Đán_); Học kỳ 3 bắt đầu từ tuần thứ 20 đến tuần thứ 34 của năm. Tuần nghỉ giữa các học kỳ là tuần thứ 18, 19, 35, 36, 52 và tuần thứ 53 (_nếu có_) của năm.",,3hk.md,True
E028,Sinh viên đại học đang học được khuyến nghị không đăng ký quá bao nhiêu tín chỉ mỗi học kỳ?,academic_rules,"Thủ trưởng các đơn vị có đào tạo triển khai thông tin đến toàn thể giảng viên, VC-NLĐ và người học do đơn vị quản lý; chỉ đạo trưởng các Khoa/Bộ môn và cố vấn học tập rà soát, hướng dẫn người học điều chỉnh kế hoạch học tập toàn khóa đối với các khóa đang học (không quá 20 tín chỉ/học kỳ đối với trình độ đại học); xây dựng bản mô tả chương trình đào tạo và chương trình dạy học kịp thời áp dụng đối với các khóa tuyển sinh từ năm 2024.",,3hk.md,True
E029,Những đơn vị đào tạo nào được nêu là ngoại lệ khi CTU tổ chức thống nhất 3 học kỳ chính?,academic_rules,"a) Một năm học được tổ chức thành 03 học kỳ chính gọi là Học kỳ 1, Học kỳ 2, Học kỳ 3. Việc tổ chức một năm học gồm 03 học kỳ chính được thực hiện thống nhất cho tất cả các trình độ đào tạo và hình thức đào tạo của Trường Đại học Cần Thơ (ngoại trừ đào tạo tại Trường THPT Thực hành Sư phạm và Khoa Dự bị Dân tộc).",,3hk.md,True
E030,Kế hoạch 1470 của CTU hướng đến mục tiêu gì trong phòng chống bạo lực học đường?,other,"Tăng cường trách nhiệm của các cấp, các ngành, nâng cao hiệu quả công tác phối hợp giữa nhà trường, gia đình và xã hội trong phòng chống bạo lực học đường, phòng ngừa tội phạm và tệ nạn xã hội trong học sinh, sinh viên, qua đó góp phần xây dựng thế hệ trẻ có lý tưởng cách mạng, bản lĩnh vững vàng, giàu lòng yêu nước, có tri thức, văn hóa, có ý thức tuân thủ pháp luật, trách nhiệm với cộng đồng, có ước mơ, hoài bão, khát vọng và trau dồi kiến thức khoa học kỹ thuật trên ghế nhà trường, đồng thời tiếp thu kỹ năng hội nhập quốc tế trong kỷ nguyên số cho học sinh, sinh viên.
Tăng cường các điều kiện về vật chất và tinh thần trong các nhà trường, tạo môi trường giáo dục an toàn, lành mạnh, thân thiện; cán bộ quản lý, giáo viên, nhân viên, học sinh, sinh viên có lối sống lành mạnh, ứng xử văn hóa góp phần giữ gìn an ninh trật tự trường học; đồng thời giáo dục thế hệ trẻ sống, lao động, học tập, làm việc theo pháp luật. Học sinh, sinh viên được tôn trọng, đối xử công bằng, bình đẳng và nhân ái, được phát huy dân chủ và tạo điều kiện để phát triển phẩm chất và năng lực.",,02_1470KHTH_06-05-2024_llp.md,True
